leitura,segundo,minuto,intensidadeMinuto
1,578,10,True
0,579,10,True
0,579,10,True
0,579,10,True
0,580,10,True
0,580,10,True
0,580,10,True
1,581,10,True
0,581,10,True
1,581,10,True
1,582,10,True
0,582,10,True
1,582,10,True
0,583,10,True
0,583,10,True
0,583,10,True
0,584,10,True
0,584,10,True
1,584,10,True
0,585,10,True
0,585,10,True
0,585,10,True
1,586,10,True
0,586,10,True
0,586,10,True
0,587,10,True
1,587,10,True
0,587,10,True
1,588,10,True
1,588,10,True
1,588,10,True
0,589,10,True
0,589,10,True
0,589,10,True
1,590,10,True
1,590,10,True
0,590,10,True
0,591,10,True
1,591,10,True
1,591,10,True
1,592,10,True
1,592,10,True
0,592,10,True
0,593,10,True
1,593,10,True
0,593,10,True
1,594,10,True
0,594,10,True
1,594,10,True
0,595,10,True
1,595,10,True
0,595,10,True
0,596,10,True
0,596,10,True
1,596,10,True
1,597,10,True
0,597,10,True
0,597,10,True
1,598,10,True
0,598,10,True
1,598,10,True
1,599,10,True
0,599,10,True
0,599,10,True
0,600,10,True
0,600,10,True
1,600,10,True
0,601,11,True
1,601,11,True
1,601,11,True
1,602,11,True
1,602,11,True
0,602,11,True
1,603,11,True
0,603,11,True
1,603,11,True
1,604,11,True
0,604,11,True
0,604,11,True
1,605,11,True
0,605,11,True
1,605,11,True
0,606,11,True
0,606,11,True
1,606,11,True
1,607,11,True
0,607,11,True
0,607,11,True
0,608,11,True
1,608,11,True
1,608,11,True
1,609,11,True
0,609,11,True
1,609,11,True
1,610,11,True
1,610,11,True
0,610,11,True
0,611,11,True
1,611,11,True
0,611,11,True
1,612,11,True
1,612,11,True
0,612,11,True
1,613,11,True
1,613,11,True
0,613,11,True
0,614,11,True
0,614,11,True
0,614,11,True
1,615,11,True
1,615,11,True
0,615,11,True
1,616,11,True
1,616,11,True
0,616,11,True
0,617,11,True
0,617,11,True
0,617,11,True
0,618,11,True
0,618,11,True
0,618,11,True
0,619,11,True
0,619,11,True
0,619,11,True
0,620,11,True
1,620,11,True
1,620,11,True
0,621,11,True
1,621,11,True
0,621,11,True
0,622,11,True
0,622,11,True
0,622,11,True
1,623,11,True
1,623,11,True
1,623,11,True
0,624,11,True
0,624,11,True
1,624,11,True
0,625,11,True
0,625,11,True
1,625,11,True
1,626,11,True
1,626,11,True
0,626,11,True
0,627,11,True
1,627,11,True
1,627,11,True
0,628,11,True
1,628,11,True
0,628,11,True
0,629,11,True
1,629,11,True
1,629,11,True
0,630,11,True
1,630,11,True
1,630,11,True
0,631,11,True
1,631,11,True
0,631,11,True
1,632,11,True
1,632,11,True
0,632,11,True
0,633,11,True
0,633,11,True
0,633,11,True
0,634,11,True
1,634,11,True
1,634,11,True
0,635,11,True
1,635,11,True
1,635,11,True
0,636,11,True
1,636,11,True
0,636,11,True
0,637,11,True
0,637,11,True
0,637,11,True
1,638,11,True
1,638,11,True
0,638,11,True
1,639,11,True
0,639,11,True
1,639,11,True
0,640,11,True
0,640,11,True
0,640,11,True
1,641,11,True
1,641,11,True
0,641,11,True
0,642,11,True
1,642,11,True
1,642,11,True
0,643,11,True
1,643,11,True
1,643,11,True
0,644,11,True
0,644,11,True
1,644,11,True
0,645,11,True
1,645,11,True
0,645,11,True
1,646,11,True
0,646,11,True
1,646,11,True
0,647,11,True
1,647,11,True
0,647,11,True
1,648,11,True
0,648,11,True
0,648,11,True
1,649,11,True
1,649,11,True
1,649,11,True
0,650,11,True
0,650,11,True
0,650,11,True
1,651,11,True
0,651,11,True
0,651,11,True
1,652,11,True
0,652,11,True
0,652,11,True
1,653,11,True
1,653,11,True
1,653,11,True
0,654,11,True
1,654,11,True
0,654,11,True
1,655,11,True
1,655,11,True
0,655,11,True
1,656,11,True
1,656,11,True
1,656,11,True
0,657,11,True
1,657,11,True
0,657,11,True
0,658,11,True
0,658,11,True
1,658,11,True
1,659,11,True
1,659,11,True
0,659,11,True
1,660,11,True
1,660,11,True
0,660,11,True
1,661,12,True
1,661,12,True
1,661,12,True
1,662,12,True
0,662,12,True
0,662,12,True
0,663,12,True
1,663,12,True
0,663,12,True
1,664,12,True
1,664,12,True
1,664,12,True
0,665,12,True
1,665,12,True
0,665,12,True
0,666,12,True
0,666,12,True
1,666,12,True
0,667,12,True
1,667,12,True
1,667,12,True
1,668,12,True
0,668,12,True
0,668,12,True
1,669,12,True
1,669,12,True
1,669,12,True
1,670,12,True
0,670,12,True
0,670,12,True
1,671,12,True
0,671,12,True
1,671,12,True
0,672,12,True
1,672,12,True
1,672,12,True
1,673,12,True
0,673,12,True
1,673,12,True
0,674,12,True
1,674,12,True
0,674,12,True
0,675,12,True
0,675,12,True
1,675,12,True
0,676,12,True
0,676,12,True
0,676,12,True
1,677,12,True
0,677,12,True
0,677,12,True
1,678,12,True
1,678,12,True
0,678,12,True
1,679,12,True
0,679,12,True
0,679,12,True
0,680,12,True
0,680,12,True
0,680,12,True
0,681,12,True
1,681,12,True
0,681,12,True
1,682,12,True
0,682,12,True
0,682,12,True
1,683,12,True
0,683,12,True
0,683,12,True
0,684,12,True
0,684,12,True
1,684,12,True
0,685,12,True
0,685,12,True
1,685,12,True
0,686,12,True
0,686,12,True
0,686,12,True
0,687,12,True
1,687,12,True
0,687,12,True
1,688,12,True
0,688,12,True
0,688,12,True
1,689,12,True
1,689,12,True
1,689,12,True
1,690,12,True
1,690,12,True
1,690,12,True
0,691,12,True
0,691,12,True
0,691,12,True
1,692,12,True
1,692,12,True
0,692,12,True
0,693,12,True
1,693,12,True
0,693,12,True
0,694,12,True
0,694,12,True
0,694,12,True
1,695,12,True
1,695,12,True
1,695,12,True
1,696,12,True
1,696,12,True
0,696,12,True
0,697,12,True
0,697,12,True
1,697,12,True
0,698,12,True
0,698,12,True
0,698,12,True
0,699,12,True
0,699,12,True
0,699,12,True
1,700,12,True
0,700,12,True
1,700,12,True
0,701,12,True
1,701,12,True
1,701,12,True
1,702,12,True
0,702,12,True
0,702,12,True
0,703,12,True
1,703,12,True
1,703,12,True
0,704,12,True
0,704,12,True
0,704,12,True
0,705,12,True
1,705,12,True
1,705,12,True
1,706,12,True
1,706,12,True
0,706,12,True
0,707,12,True
1,707,12,True
0,707,12,True
0,708,12,True
1,708,12,True
1,708,12,True
0,709,12,True
0,709,12,True
0,709,12,True
1,710,12,True
1,710,12,True
1,710,12,True
0,711,12,True
1,711,12,True
0,711,12,True
0,712,12,True
1,712,12,True
0,712,12,True
1,713,12,True
1,713,12,True
0,713,12,True
1,714,12,True
1,714,12,True
1,714,12,True
1,715,12,True
0,715,12,True
1,715,12,True
1,716,12,True
0,716,12,True
1,716,12,True
1,717,12,True
0,717,12,True
0,717,12,True
0,718,12,True
1,718,12,True
1,718,12,True
1,719,12,True
0,719,12,True
1,719,12,True
0,720,12,True
1,720,12,True
1,720,12,True
1,721,13,True
1,721,13,True
1,721,13,True
0,722,13,True
0,722,13,True
1,722,13,True
0,723,13,True
0,723,13,True
1,723,13,True
1,724,13,True
1,724,13,True
1,724,13,True
0,725,13,True
0,725,13,True
0,725,13,True
0,726,13,True
0,726,13,True
1,726,13,True
1,727,13,True
1,727,13,True
0,727,13,True
1,728,13,True
0,728,13,True
1,728,13,True
0,729,13,True
1,729,13,True
1,729,13,True
0,730,13,True
1,730,13,True
0,730,13,True
1,731,13,True
1,731,13,True
0,731,13,True
1,732,13,True
1,732,13,True
1,732,13,True
0,733,13,True
0,733,13,True
0,733,13,True
0,734,13,True
0,734,13,True
1,734,13,True
1,735,13,True
0,735,13,True
1,735,13,True
1,736,13,True
0,736,13,True
1,736,13,True
0,737,13,True
0,737,13,True
1,737,13,True
0,738,13,True
1,738,13,True
0,738,13,True
1,739,13,True
1,739,13,True
1,739,13,True
0,740,13,True
0,740,13,True
1,740,13,True
0,741,13,True
1,741,13,True
0,741,13,True
0,742,13,True
1,742,13,True
1,742,13,True
0,743,13,True
1,743,13,True
1,743,13,True
1,744,13,True
1,744,13,True
1,744,13,True
1,745,13,True
1,745,13,True
0,745,13,True
1,746,13,True
1,746,13,True
0,746,13,True
0,747,13,True
1,747,13,True
0,747,13,True
0,748,13,True
0,748,13,True
0,748,13,True
1,749,13,True
0,749,13,True
0,749,13,True
0,750,13,True
1,750,13,True
0,750,13,True
1,751,13,True
1,751,13,True
1,751,13,True
1,752,13,True
1,752,13,True
0,752,13,True
1,753,13,True
0,753,13,True
0,753,13,True
1,754,13,True
1,754,13,True
1,754,13,True
1,755,13,True
1,755,13,True
1,755,13,True
0,756,13,True
1,756,13,True
0,756,13,True
1,757,13,True
1,757,13,True
0,757,13,True
1,758,13,True
0,758,13,True
0,758,13,True
1,759,13,True
1,759,13,True
1,759,13,True
1,760,13,True
1,760,13,True
1,760,13,True
0,761,13,True
1,761,13,True
1,761,13,True
0,762,13,True
1,762,13,True
1,762,13,True
1,763,13,True
1,763,13,True
1,763,13,True
1,764,13,True
1,764,13,True
1,764,13,True
1,765,13,True
1,765,13,True
1,765,13,True
1,766,13,True
0,766,13,True
1,766,13,True
1,767,13,True
0,767,13,True
1,767,13,True
1,768,13,True
1,768,13,True
0,768,13,True
1,769,13,True
1,769,13,True
1,769,13,True
1,770,13,True
1,770,13,True
0,770,13,True
0,771,13,True
1,771,13,True
0,771,13,True
1,772,13,True
1,772,13,True
0,772,13,True
0,773,13,True
1,773,13,True
1,773,13,True
0,774,13,True
1,774,13,True
1,774,13,True
1,775,13,True
0,775,13,True
0,775,13,True
0,776,13,True
1,776,13,True
1,776,13,True
1,777,13,True
1,777,13,True
1,777,13,True
1,778,13,True
1,778,13,True
1,778,13,True
1,779,13,True
1,779,13,True
0,779,13,True
1,780,13,True
0,780,13,True
0,780,13,True
1,781,14,True
1,781,14,True
0,781,14,True
1,782,14,True
1,782,14,True
0,782,14,True
0,783,14,True
0,783,14,True
0,783,14,True
1,784,14,True
0,784,14,True
1,784,14,True
1,785,14,True
0,785,14,True
1,785,14,True
1,786,14,True
0,786,14,True
0,786,14,True
1,787,14,True
1,787,14,True
0,787,14,True
0,788,14,True
1,788,14,True
1,788,14,True
0,789,14,True
1,789,14,True
1,789,14,True
1,790,14,True
0,790,14,True
1,790,14,True
0,791,14,True
0,791,14,True
1,791,14,True
1,792,14,True
1,792,14,True
0,792,14,True
1,793,14,True
1,793,14,True
1,793,14,True
0,794,14,True
0,794,14,True
1,794,14,True
0,795,14,True
1,795,14,True
1,795,14,True
0,796,14,True
1,796,14,True
1,796,14,True
1,797,14,True
0,797,14,True
1,797,14,True
1,798,14,True
1,798,14,True
0,798,14,True
1,799,14,True
0,799,14,True
